serial no.,Year,Month,Weekday,Name_Length,Genre_RPG,Genre_Horror,Genre_Action,Genre_Strategy,Genre_Puzzle,Genre_Adventure,Genre_Simulator,Genre_4X strategy._False,Genre_4X strategy._True,Genre_Action RPG._False,Genre_Action RPG._True,Genre_Action‑adventure._False,Genre_Action‑adventure._True,Genre_FPS._False,Genre_FPS._True,Genre_Horror._False,Genre_Horror._True,Genre_Isometric RPG._False,Genre_Isometric RPG._True,Genre_Metroidvania._False,Genre_Metroidvania._True,Genre_Narrative adventure._False,Genre_Narrative adventure._True,Genre_Other_False,Genre_Other_True,Genre_Platformer._False,Genre_Platformer._True,Genre_Puzzle platformer._False,Genre_Puzzle platformer._True,Game_Duration
0.04814814814814815,2019,8,3,0.1839080459770115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.012962962962962964,2019,3,3,0.05747126436781609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,0.9285714285714286
0.3351851851851852,2021,4,3,0.22988505747126436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.9277777777777778,2024,12,3,0.11494252873563217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.0
0.2,2020,6,3,0.27586206896551724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.06851851851851852,2019,9,3,0.14942528735632182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2907407407407408,2020,12,2,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.0
0.9537037037037037,2025,2,3,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.21851851851851853,2020,7,3,0.3563218390804597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2111111111111111,2020,7,3,0.10344827586206896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.5296296296296297,2022,6,3,0.24137931034482757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.37592592592592594,2021,7,3,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.3240740740740741,2021,2,3,0.09195402298850576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.4166666666666667,2021,11,3,0.09195402298850576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.40740740740740744,2021,9,3,0.2068965517241379,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2666666666666667,2020,11,3,0.41379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.3592592592592593,2021,6,3,0.1954022988505747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.8074074074074075,2023,12,3,0.12643678160919541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.6428571428571428
0.7796296296296297,2023,12,3,0.14942528735632182,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.6428571428571428
0.43888888888888894,2021,12,3,0.09195402298850576,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0
0.5203703703703704,2022,6,3,0.05747126436781609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.7481481481481481,2023,10,3,0.16091954022988503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.9111111111111111,2024,11,3,0.3563218390804597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.2611111111111111,2020,10,3,0.09195402298850576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,0.4285714285714286
0.75,2023,10,3,0.2528735632183908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.4285714285714286
0.12407407407407409,2020,1,2,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,0.5
